scenario,seed,variable,domain,lag_basis_type,lag_basis_count,amplitude_basis_count,epsilon_lag,epsilon_amplitude,epsilon_amplitude_given_lag,epsilon_lag_given_amplitude,epsilon_joint,operator_error,sigma1_truth,sigma2_truth,sigma3_truth,truth_tail_energy,truth_sigma2_sigma1,operator_error_over_sigma2,operator_error_over_gap,truth_rank_class
AR-S3,0,0,core,cubic_bspline,40,24,0.0037278324390149714,0.00011134382898313123,0.00011134304611318847,0.003727832415632103,0.0037294948675779204,9.533222041983327e-05,0.025572831551863448,0.0008838393399799277,5.169697364660186e-18,0.03454102976836085,0.03456165337762622,0.10786148127554301,0.10786148127554365,weak_rank2
AR-S3,0,0,core,cubic_bspline,48,24,0.0010737769340145613,0.00011134382898313123,0.00011134376618959538,0.0010737769275032754,0.0010795343154763513,2.745901494601815e-05,0.025572831551863448,0.0008838393399799277,5.169697364660186e-18,0.03454102976836085,0.03456165337762622,0.031067880443793956,0.031067880443794136,weak_rank2
AR-S3,0,0,core,discrete_identity,64,24,0.0,0.00011134382898313123,0.00011134382898313123,0.0,0.00011134382898313387,2.846822914902835e-06,0.025572831551863448,0.0008838393399799277,5.169697364660186e-18,0.03454102976836085,0.03456165337762622,0.0032209732992508427,0.0032209732992508617,weak_rank2
AR-S3,0,0,core,cubic_bspline,32,28,0.008149302499045606,4.6023547617205356e-05,4.602261640797924e-05,0.008149302493786613,0.008149432452764543,0.00020838106679984855,0.025572831551863448,0.0008838393399799277,5.169697364660186e-18,0.03454102976836085,0.03456165337762622,0.23576803766686938,0.23576803766687077,weak_rank2
AR-S3,0,0,core,cubic_bspline,40,28,0.0037278324390149714,4.6023547617205356e-05,4.602322403067277e-05,0.0037278324350200095,0.0037281165258777086,9.533222041945999e-05,0.025572831551863448,0.0008838393399799277,5.169697364660186e-18,0.03454102976836085,0.03456165337762622,0.10786148127512069,0.10786148127512132,weak_rank2
AR-S3,0,0,core,cubic_bspline,48,28,0.0010737769340145613,4.6023547617205356e-05,4.602352166026384e-05,0.0010737769329020115,0.001074762796419609,2.745901494479421e-05,0.025572831551863448,0.0008838393399799277,5.169697364660186e-18,0.03454102976836085,0.03456165337762622,0.031067880442409157,0.031067880442409337,weak_rank2
AR-S3,0,0,core,discrete_identity,64,28,0.0,4.6023547617205356e-05,4.6023547617205356e-05,0.0,4.6023547617210844e-05,1.1762926010832663e-06,0.025572831551863448,0.0008838393399799277,5.169697364660186e-18,0.03454102976836085,0.03456165337762622,0.00133088961746145,0.0013308896174614579,weak_rank2
AR-S3,0,0,core,cubic_bspline,32,32,0.008149302499045606,2.2663185048511358e-05,2.266272590452088e-05,0.008149302497768731,0.008149334010831583,0.000208381066799847,0.025572831551863448,0.0008838393399799277,5.169697364660186e-18,0.03454102976836085,0.03456165337762622,0.23576803766686763,0.23576803766686902,weak_rank2
AR-S3,0,0,core,cubic_bspline,40,32,0.0037278324390149714,2.2663185048511358e-05,2.2663025709862587e-05,0.003727832438046279,0.0037279013273029036,9.533222041944988e-05,0.025572831551863448,0.0008838393399799277,5.169697364660186e-18,0.03454102976836085,0.03456165337762622,0.10786148127510924,0.10786148127510987,weak_rank2
AR-S3,0,0,core,cubic_bspline,48,32,0.0010737769340145613,2.2663185048511358e-05,2.2663172266077342e-05,0.0010737769337447734,0.0010740160722255726,2.745901494475986e-05,0.025572831551863448,0.0008838393399799277,5.169697364660186e-18,0.03454102976836085,0.03456165337762622,0.03106788044237029,0.031067880442370473,weak_rank2
AR-S3,0,0,core,discrete_identity,64,32,0.0,2.2663185048511358e-05,2.2663185048511358e-05,0.0,2.266318504850931e-05,5.790732065015355e-07,0.025572831551863448,0.0008838393399799277,5.169697364660186e-18,0.03454102976836085,0.03456165337762622,0.0006551792620078288,0.0006551792620078326,weak_rank2
AR-S3,0,0,fit,cubic_bspline,32,24,0.007713064283213415,7.322357729795116e-05,7.322209335443257e-05,0.007713064269125828,0.007713411833419599,0.0002116640709401992,0.02769272454140509,0.00542430030805398,4.4376846434019655e-18,0.1922217972728157,0.1958745626470872,0.03902145141667787,0.039021451416677906,strong_rank2
AR-S3,0,0,fit,cubic_bspline,40,24,0.0037337793163421174,7.322357729795116e-05,7.322306248781711e-05,0.0037337793062461586,0.003734497235241229,0.00010344714685203822,0.02769272454140509,0.00542430030805398,4.4376846434019655e-18,0.1922217972728157,0.1958745626470872,0.01907105819684067,0.019071058196840684,strong_rank2
AR-S3,0,0,fit,cubic_bspline,48,24,0.0010706331385730778,7.322357729795116e-05,7.322353599777802e-05,0.0010706331357484462,0.001073134196470715,2.962343079042871e-05,0.02769272454140509,0.00542430030805398,4.4376846434019655e-18,0.1922217972728157,0.1958745626470872,0.0054612446044781035,0.005461244604478108,strong_rank2
AR-S3,0,0,fit,discrete_identity,64,24,0.0,7.322357729795116e-05,7.322357729795116e-05,0.0,7.322357729795202e-05,2.063041443036527e-06,0.02769272454140509,0.00542430030805398,4.4376846434019655e-18,0.1922217972728157,0.1958745626470872,0.00038033319061876633,0.0003803331906187666,strong_rank2
AR-S3,0,0,fit,cubic_bspline,32,28,0.007713064283213415,3.027681757506551e-05,3.027620223887241e-05,0.0077130642807980015,0.007713123704790715,0.00021166407094017886,0.02769272454140509,0.00542430030805398,4.4376846434019655e-18,0.1922217972728157,0.1958745626470872,0.039021451416674124,0.03902145141667415,strong_rank2
AR-S3,0,0,fit,cubic_bspline,40,28,0.0037337793163421174,3.027681757506551e-05,3.0276604720322844e-05,0.0037337793146161075,0.003733902068337846,0.00010344714685194671,0.02769272454140509,0.00542430030805398,4.4376846434019655e-18,0.1922217972728157,0.1958745626470872,0.0190710581968238,0.019071058196823816,strong_rank2
AR-S3,0,0,fit,cubic_bspline,48,28,0.0010706331385730778,3.027681757506551e-05,3.027680049637127e-05,0.001070633138090103,0.001071061157011649,2.9623430790122657e-05,0.02769272454140509,0.00542430030805398,4.4376846434019655e-18,0.1922217972728157,0.1958745626470872,0.005461244604421681,0.005461244604421685,strong_rank2
AR-S3,0,0,fit,discrete_identity,64,28,0.0,3.027681757506551e-05,3.027681757506551e-05,0.0,3.0276817575071113e-05,8.524777011121075e-07,0.02769272454140509,0.00542430030805398,4.4376846434019655e-18,0.1922217972728157,0.1958745626470872,0.00015715901640739763,0.00015715901640739777,strong_rank2
AR-S3,0,0,fit,cubic_bspline,32,32,0.007713064283213415,1.4913740619829663e-05,1.4913436818260958e-05,0.0077130642826260115,0.0077130787009844545,0.00021166407094017797,0.02769272454140509,0.00542430030805398,4.4376846434019655e-18,0.1922217972728157,0.1958745626470872,0.03902145141667396,0.03902145141667399,strong_rank2
AR-S3,0,0,fit,cubic_bspline,40,32,0.0037337793163421174,1.4913740619829663e-05,1.4913635776463281e-05,0.0037337793159233526,0.003733809100593719,0.00010344714685194468,0.02769272454140509,0.00542430030805398,4.4376846434019655e-18,0.1922217972728157,0.1958745626470872,0.019071058196823424,0.01907105819682344,strong_rank2
AR-S3,0,0,fit,cubic_bspline,48,32,0.0010706331385730778,1.4913740619829663e-05,1.4913732206508352e-05,0.0010706331384558838,0.0010707370063741855,2.9623430790113946e-05,0.02769272454140509,0.00542430030805398,4.4376846434019655e-18,0.1922217972728157,0.1958745626470872,0.005461244604420074,0.005461244604420079,strong_rank2
AR-S3,0,0,fit,discrete_identity,64,32,0.0,1.4913740619829663e-05,1.4913740619829663e-05,0.0,1.4913740619831096e-05,4.1968997454627456e-07,0.02769272454140509,0.00542430030805398,4.4376846434019655e-18,0.1922217972728157,0.1958745626470872,7.73721864040456e-05,7.737218640404567e-05,strong_rank2
AR-S3,0,1,core,cubic_bspline,32,24,0.016294310543039012,0.0008255411650745477,0.0008254371216083278,0.01629430527207247,0.016315204642134342,0.000428423528268738,0.02605269957743818,0.015810567758016248,6.194647909978962e-18,0.5188068713000926,0.6068686936269864,0.02709728928308216,0.04182952688192587,strong_rank2
AR-S3,0,1,core,cubic_bspline,40,24,0.003712127516194218,0.0008255411650745477,0.000825535646482426,0.003712126288916741,0.0038028147207166507,9.723571931513998e-05,0.02605269957743818,0.015810567758016248,6.194647909978962e-18,0.5188068713000926,0.6068686936269864,0.006150046020063997,0.009493699263931949,strong_rank2
AR-S3,0,1,core,cubic_bspline,48,24,0.0007573785230443616,0.0008255411650745477,0.0008255406636447288,0.0007573779764867709,0.001120330136388297,2.5158267470362755e-05,0.02605269957743818,0.015810567758016248,6.194647909978962e-18,0.5188068713000926,0.6068686936269864,0.0015912311218303373,0.0024563506810814212,strong_rank2
AR-S3,0,1,core,discrete_identity,64,24,0.0,0.0008255411650745477,0.0008255411650745477,0.0,0.0008255411650745484,2.5158253002190906e-05,0.02605269957743818,0.015810567758016248,6.194647909978962e-18,0.5188068713000926,0.6068686936269864,0.0015912302067353154,0.0024563492684680993,strong_rank2
AR-S3,0,1,core,cubic_bspline,32,28,0.016294310543039012,0.00027866789828266404,0.00027863277759421353,0.016294309942437222,0.016296692679735415,0.00042842352826553645,0.02605269957743818,0.015810567758016248,6.194647909978962e-18,0.5188068713000926,0.6068686936269864,0.027097289282879664,0.04182952688161328,strong_rank2
AR-S3,0,1,core,cubic_bspline,40,28,0.003712127516194218,0.00027866789828266404,0.00027866603543858816,0.003712127376351734,0.0037225724245195167,9.723571929844248e-05,0.02605269957743818,0.015810567758016248,6.194647909978962e-18,0.5188068713000926,0.6068686936269864,0.0061500460190079,0.009493699262301673,strong_rank2
AR-S3,0,1,core,cubic_bspline,48,28,0.0007573785230443616,0.00027866789828266404,0.0002786677290210943,0.0007573784607667128,0.0008070179244395106,1.7659385256803874e-05,0.02605269957743818,0.015810567758016248,6.194647909978962e-18,0.5188068713000926,0.6068686936269864,0.0011169355539335545,0.0017241903900628156,strong_rank2
AR-S3,0,1,core,discrete_identity,64,28,0.0,0.00027866789828266404,0.00027866789828266404,0.0,0.00027866789828266366,8.492365717403036e-06,0.02605269957743818,0.015810567758016248,6.194647909978962e-18,0.5188068713000926,0.6068686936269864,0.0005371322426481017,0.0008291599705150395,strong_rank2
AR-S3,0,1,core,cubic_bspline,32,32,0.016294310543039012,0.0001312047787583816,0.00013118824293855278,0.01629431040989793,0.016294838643818414,0.0004284235282654971,0.02605269957743818,0.015810567758016248,6.194647909978962e-18,0.5188068713000926,0.6068686936269864,0.027097289282877177,0.041829526881609444,strong_rank2
AR-S3,0,1,core,cubic_bspline,40,32,0.003712127516194218,0.0001312047787583816,0.00013120390167836518,0.0037121274851940112,0.0037144454714400955,9.723571929824686e-05,0.02605269957743818,0.015810567758016248,6.194647909978962e-18,0.5188068713000926,0.6068686936269864,0.006150046018995527,0.009493699262282574,strong_rank2
AR-S3,0,1,core,cubic_bspline,48,32,0.0007573785230443616,0.0001312047787583816,0.00013120469906521836,0.000757378509238687,0.000768659157380985,1.7659384580509482e-05,0.02605269957743818,0.015810567758016248,6.194647909978962e-18,0.5188068713000926,0.6068686936269864,0.0011169355111587216,0.001724190324032188,strong_rank2
AR-S3,0,1,core,discrete_identity,64,32,0.0,0.0001312047787583816,0.0001312047787583816,0.0,0.0001312047787583829,3.998447513882364e-06,0.02605269957743818,0.015810567758016248,6.194647909978962e-18,0.5188068713000926,0.6068686936269864,0.00025289714924089793,0.00039039211605343676,strong_rank2
AR-S3,0,1,fit,cubic_bspline,32,24,0.016439673443961633,0.00012210064800174912,0.0001220852595811823,0.016439673329676052,0.016440126756041257,0.0023474597466609723,0.14272264162389325,0.017189146562850553,4.988333902400828e-17,0.11957332516988926,0.12043741880946877,0.1365663931061207,0.1365663931061211,weak_rank2
AR-S3,0,1,fit,cubic_bspline,40,24,0.0037315979493110205,0.00012210064800174912,0.00012209983178118952,0.00373159792260377,0.003733595000026546,0.000532737445698422,0.14272264162389325,0.017189146562850553,4.988333902400828e-17,0.11957332516988926,0.12043741880946877,0.030992664106418308,0.030992664106418398,weak_rank2
AR-S3,0,1,fit,cubic_bspline,48,24,0.0005891948450607874,0.00012210064800174912,0.00012210057383839294,0.0005891948296916924,0.0006017134829616809,8.255560766651412e-05,0.14272264162389325,0.017189146562850553,4.988333902400828e-17,0.11957332516988926,0.12043741880946877,0.004802775249175812,0.004802775249175826,weak_rank2
AR-S3,0,1,fit,discrete_identity,64,24,0.0,0.00012210064800174912,0.00012210064800174912,0.0,0.00012210064800175126,1.755245938790406e-05,0.14272264162389325,0.017189146562850553,4.988333902400828e-17,0.11957332516988926,0.12043741880946877,0.0010211361758843051,0.001021136175884308,weak_rank2
AR-S3,0,1,fit,cubic_bspline,32,28,0.016439673443961633,4.109553358090083e-05,4.109035428525904e-05,0.01643967343101537,0.016439724795790017,0.002347459746660979,0.14272264162389325,0.017189146562850553,4.988333902400828e-17,0.11957332516988926,0.12043741880946877,0.1365663931061211,0.13656639310612148,weak_rank2
AR-S3,0,1,fit,cubic_bspline,40,28,0.0037315979493110205,4.109553358090083e-05,4.1095258864753315e-05,0.003731597946285626,0.0037318242289265534,0.0005327374456984179,0.14272264162389325,0.017189146562850553,4.988333902400828e-17,0.11957332516988926,0.12043741880946877,0.03099266410641807,0.03099266410641816,weak_rank2
AR-S3,0,1,fit,cubic_bspline,48,28,0.0005891948450607874,4.109553358090083e-05,4.1095508619666544e-05,0.0005891948433197764,0.0005906262830884908,8.255560766633855e-05,0.14272264162389325,0.017189146562850553,4.988333902400828e-17,0.11957332516988926,0.12043741880946877,0.004802775249165598,0.004802775249165611,weak_rank2
AR-S3,0,1,fit,discrete_identity,64,28,0.0,4.109553358090083e-05,4.109553358090083e-05,0.0,4.109553358089973e-05,5.907648288587663e-06,0.14272264162389325,0.017189146562850553,4.988333902400828e-17,0.11957332516988926,0.12043741880946877,0.00034368479359850025,0.00034368479359850123,weak_rank2
AR-S3,0,1,fit,cubic_bspline,32,32,0.016439673443961633,1.9326089188639202e-05,1.9323653509604746e-05,0.016439673441098486,0.016439684800740022,0.0023474597466609775,0.14272264162389325,0.017189146562850553,4.988333902400828e-17,0.11957332516988926,0.12043741880946877,0.136566393106121,0.1365663931061214,weak_rank2
AR-S3,0,1,fit,cubic_bspline,40,32,0.0037315979493110205,1.9326089188639202e-05,1.9325959997257556e-05,0.003731597948641936,0.0037316479935856706,0.0005327374456984186,0.14272264162389325,0.017189146562850553,4.988333902400828e-17,0.11957332516988926,0.12043741880946877,0.030992664106418114,0.0309926641064182,weak_rank2
AR-S3,0,1,fit,cubic_bspline,48,32,0.0005891948450607874,1.9326089188639202e-05,1.9326077450065185e-05,0.0005891948446757521,0.0005895117155034449,8.255560766633531e-05,0.14272264162389325,0.017189146562850553,4.988333902400828e-17,0.11957332516988926,0.12043741880946877,0.00480277524916541,0.004802775249165423,weak_rank2
AR-S3,0,1,fit,discrete_identity,64,32,0.0,1.9326089188639202e-05,1.9326089188639202e-05,0.0,1.9326089188639473e-05,2.778203073956992e-06,0.14272264162389325,0.017189146562850553,4.988333902400828e-17,0.11957332516988926,0.12043741880946877,0.00016162542240237145,0.0001616254224023719,weak_rank2
AR-S3,0,2,core,cubic_bspline,32,24,0.016920073218588103,0.00012056682834908664,0.00012054594376777905,0.016920073069776977,0.016920502623945337,0.00039134444298266163,0.02322940215419583,0.01680623611305661,5.70469429154707e-18,0.5861652971114201,0.7234898255881704,0.02328566850721737,0.06092703200822946,strong_rank2
AR-S3,0,2,core,cubic_bspline,40,24,0.0036752452484113463,0.00012056682834908664,0.00012056599681321682,0.00367524522113087,0.0036772222934652312,8.518595718418604e-05,0.02322940215419583,0.01680623611305661,5.70469429154707e-18,0.5861652971114201,0.7234898255881704,0.005068711198101391,0.013262300342009746,strong_rank2
AR-S3,0,2,core,cubic_bspline,48,24,0.001511948486365879,0.00012056682834908664,0.00012056669054315721,0.001511948475376056,0.001516748018720509,3.512169246569594e-05,0.02322940215419583,0.01680623611305661,5.70469429154707e-18,0.5861652971114201,0.7234898255881704,0.0020898012041143596,0.0054679720624918994,strong_rank2
AR-S3,0,2,core,discrete_identity,64,24,0.0,0.00012056682834908664,0.00012056682834908664,0.0,0.0001205668283490901,3.4568313658663926e-06,0.02322940215419583,0.01680623611305661,5.70469429154707e-18,0.5861652971114201,0.7234898255881704,0.00020568742118176072,0.0005381818473516039,strong_rank2
AR-S3,0,2,core,cubic_bspline,32,28,0.016920073218588103,5.749971365006426e-05,5.7489753551918237e-05,0.016920073184743773,0.016920170885488885,0.0003913444429824189,0.02322940215419583,0.01680623611305661,5.70469429154707e-18,0.5861652971114201,0.7234898255881704,0.023285668507202928,0.06092703200819167,strong_rank2
AR-S3,0,2,core,cubic_bspline,40,28,0.0036752452484113463,5.749971365006426e-05,5.749931708100014e-05,0.0036752452422070614,0.0036756950101218965,8.518595718366312e-05,0.02322940215419583,0.01680623611305661,5.70469429154707e-18,0.5861652971114201,0.7234898255881704,0.005068711198070276,0.013262300341928334,strong_rank2
AR-S3,0,2,core,cubic_bspline,48,28,0.001511948486365879,5.749971365006426e-05,5.7499647928826104e-05,0.0015119484838665178,0.0015130414518234943,3.512169246454749e-05,0.02322940215419583,0.01680623611305661,5.70469429154707e-18,0.5861652971114201,0.7234898255881704,0.002089801204046025,0.005467972062313102,strong_rank2
AR-S3,0,2,core,discrete_identity,64,28,0.0,5.749971365006426e-05,5.749971365006426e-05,0.0,5.7499713650067744e-05,1.6486028238080677e-06,0.02322940215419583,0.01680623611305661,5.70469429154707e-18,0.5861652971114201,0.7234898255881704,9.809470798326362e-05,0.0002566651419641131,strong_rank2
AR-S3,0,2,core,cubic_bspline,32,32,0.016920073218588103,3.087303466271255e-05,3.086768683685515e-05,0.016920073208831075,0.016920101374887607,0.00039134444298240674,0.02322940215419583,0.01680623611305661,5.70469429154707e-18,0.5861652971114201,0.7234898255881704,0.023285668507202206,0.060927032008189774,strong_rank2
AR-S3,0,2,core,cubic_bspline,40,32,0.0036752452484113463,3.087303466271255e-05,3.0872821734862527e-05,0.0036752452466226973,0.0036753749151742397,8.518595718363672e-05,0.02322940215419583,0.01680623611305661,5.70469429154707e-18,0.5861652971114201,0.7234898255881704,0.005068711198068706,0.013262300341924224,strong_rank2
