scenario,seed,variable,distribution,rank,normalized_excess_rmse,validation_contribution_r2,empirical_operator_nrmse,modal_gains,refit_intercept
AR-S4U,3,2,PERM,8,0.007437227421475372,0.9994648450860546,0.023133415527013004,"[0.9999387920507696, 0.999878612725524, 0.9999645279588001, 1.0000205003371412, 1.0008019936957202, 1.0003855892260056, 0.9931921766010018, 0.973488564263421]",-0.031309880350897136
AR-S4U,3,2,PERM,9,0.006676525899748748,0.9994755814396833,0.02290018690571579,"[0.999956635731624, 0.9998697214733143, 0.9999762969356581, 1.0000520930056525, 1.000555181327246, 1.0015515055661197, 0.9929737858533745, 0.9801198456457189, 0.9688921549219892]",-0.03130978935533909
AR-S4U,3,2,PERM,10,0.006451031165869819,0.9994785416346703,0.022835462888448853,"[0.9999462765678969, 0.9998643712389533, 0.9997799006970618, 0.9999708537259205, 1.0003574957199701, 1.0013532392029905, 0.9911151137333472, 0.98104767545634, 0.945504959496945, 0.9606108448835313]",-0.03130982915963924
AR-S4U,3,2,PERM,11,0.006174232808275174,0.9994820362870025,0.022758816159841943,"[0.9999364301667788, 0.999855033388648, 0.9996746263668183, 1.0001164447383988, 1.0002545572362136, 1.0000903812924808, 0.993109060477355, 0.9830042096367166, 0.9437729882485446, 0.9715480360806484, 0.9679890677940383]",-0.0313098620988658
AR-S4U,3,2,PERM,12,0.005629094418695328,0.9994884707337988,0.022617012760337913,"[0.9999833146176939, 0.9998447315061565, 0.9995310603523767, 1.000237659303467, 0.9996129007414639, 0.9990668782654554, 0.9977883605323864, 0.9882505412911997, 0.9662839533135079, 0.9953669337642775, 0.9926326028392924, 1.0047822937606015]",-0.03130971420718762
AR-S4U,4,0,PERM,1,0.6162266493724254,0.6198849708849623,0.6165346941697909,[1.036673791554792],0.004319617976283319
AR-S4U,4,0,PERM,2,0.3903592025571968,0.8472399472606379,0.3908453053822728,"[1.0149990589956643, 0.999939312143853]",0.004336031087084571
AR-S4U,4,0,PERM,3,0.22548679246773878,0.9487759607043394,0.22632728358653667,"[1.0069178621516304, 1.0021958069317047, 0.988716527022396]",0.00434057402232432
AR-S4U,4,0,PERM,4,0.11372268848466205,0.986687404405549,0.11538022185128166,"[1.006321504345165, 1.0049368998718726, 0.9929852440453013, 0.9761054875027532]",0.0043403072653911004
AR-S4U,4,0,PERM,5,0.05241430546004113,0.99687299486487,0.05591963103535276,"[1.0004796509585536, 1.000074664153472, 1.000577880963582, 1.0045183447640478, 1.0087914853671693]",0.004331986216159501
AR-S4U,4,0,PERM,6,0.021861043536937567,0.9991423490572047,0.029285678117389892,"[1.00012650653463, 0.9999862504109802, 1.0015892032543305, 1.002074069173151, 1.0049796892368426, 1.0093637856438273]",0.004331895868672332
AR-S4U,4,0,PERM,7,0.009349360717572993,0.9995328437359012,0.021613798002636797,"[1.0000226354669217, 0.9999897565498047, 1.0002803506964213, 1.0001101148042655, 0.9994101664252718, 1.006817389375883, 1.010211460391559]",0.0043350157982417125
AR-S4U,4,0,PERM,8,0.004877225789580841,0.999596466950326,0.02008813206034951,"[1.0000294816953084, 0.9996939966562077, 0.9999876526754312, 1.0007918684742039, 1.0004495655314223, 1.0065604395471608, 1.007835758882409, 1.025502424947483]",0.004334487435967335
AR-S4U,4,0,PERM,9,0.004591954808278989,0.9995991682327673,0.02002078338209487,"[1.000026561308057, 0.9998237051803593, 0.9999322060264804, 1.0005873504032576, 1.0005185185493957, 1.0028100035997738, 1.0037638019745498, 1.0181106340050474, 1.0357836884575755]",0.004334257472824485
AR-S4U,4,0,PERM,10,0.003963883750305275,0.9996045419073426,0.019886128146459882,"[0.999987691548879, 0.9998263971810082, 0.999890457183917, 1.00064612479589, 1.0003251530661863, 1.0008051203291646, 1.0054285292227072, 1.0148873903031748, 1.0157136609352653, 1.026556869403581]",0.004334397441035399
AR-S4U,4,0,PERM,11,0.0035383901668011616,0.999607734076756,0.019805704310728377,"[0.9999867731788608, 0.9998640199289182, 0.9998193212865794, 1.0005648924415822, 1.0005035337379364, 1.0005112468888346, 1.0056726242068603, 1.01627530672803, 1.0140102849205286, 1.0200006206465908, 0.9704704837904007]",0.004334364764367916
AR-S4U,4,0,PERM,12,0.0031956983179881973,0.9996100417939889,0.01974735946933367,"[0.9999895182564644, 0.9998973853779949, 0.9998966611447947, 1.0003489991744985, 1.0007172311431205, 0.9998343467470764, 1.0057331751684635, 1.0145656720036038, 1.0125504006054693, 1.0098540277257406, 0.9611587212777885, 1.025809353757919]",0.004334404257133164
AR-S4U,4,1,PERM,1,0.7549649512616291,0.4297364925997915,0.755157935401733,[0.9871660740417356],-0.0061675729871547205
AR-S4U,4,1,PERM,2,0.3360645652831772,0.8867691781942947,0.33649787786211255,"[1.0004161626183663, 1.0090317385828165]",-0.0063601705940993835
AR-S4U,4,1,PERM,3,0.20474161012588665,0.957789443316325,0.20545207880105518,"[0.9918264923825337, 1.0008217834891402, 0.9974560982094657]",-0.006355582200931224
AR-S4U,4,1,PERM,4,0.09207600500247173,0.9912305795360504,0.0936451838801634,"[0.99821721022215, 0.9973693737191163, 0.9969183456065712, 1.0086667900459485]",-0.00636108156821448
AR-S4U,4,1,PERM,5,0.042189505379818415,0.9979286158690719,0.045512461270822806,"[1.0000222638195988, 0.9995622844826656, 0.9995216768245283, 0.9974191637525576, 1.0046210167598295]",-0.006357269833065325
AR-S4U,4,1,PERM,6,0.017592104798547267,0.9993990880820225,0.024513504808115243,"[1.00007247610839, 0.9995582715223633, 1.000751038393455, 1.0005745760719307, 1.0027321726252758, 1.0062929402576446]",-0.006358856310452231
AR-S4U,4,1,PERM,7,0.010414795804241043,0.9996001022616215,0.019997443296043027,"[0.9999610940502343, 0.9996300785263126, 1.0009531440308908, 1.0004987173161723, 1.001244485230974, 1.0024150905671605, 0.9753795176029421]",-0.0063585961772197625
AR-S4U,4,1,PERM,8,0.005762801579438822,0.9996753603512216,0.018017759260751654,"[0.9999966303028422, 0.9998346752749946, 1.0002327637731983, 0.999593727543182, 1.0006445060069846, 0.9980358223410939, 0.9830739700017067, 1.0032584982149124]",-0.006358180877322615
AR-S4U,4,1,PERM,9,0.005457915413176355,0.9996787813926082,0.017922572566230758,"[0.9999969499775149, 0.9997943347559954, 1.0001148873095376, 1.0001964440240776, 1.001361249081658, 0.9962496333919592, 0.9839092835987926, 1.0046176556560789, 1.0547446097991964]",-0.006358183648135926
AR-S4U,4,1,PERM,10,0.005374613578934215,0.9996796837621427,0.017897380754101515,"[1.0000084913689917, 0.9997890538987043, 1.0001140898334016, 0.9999980097892076, 1.001435817119938, 0.9961362583586728, 0.9870970578589039, 0.9997447017171621, 1.0474707513097994, 0.9059901313654527]",-0.006358179817013359
AR-S4U,4,1,PERM,11,0.0051556538032180264,0.9996819894671269,0.017832849824777185,"[1.0000284092246972, 0.9998106625083047, 1.0001572929939295, 0.9998882471210756, 1.000863998953079, 0.9965862627270887, 0.9886287182400978, 1.0004948348224665, 1.0799934178586115, 0.9485803541191801, 0.9380285932931381]",-0.006358016025356642
AR-S4U,4,1,PERM,12,0.0048871317067389584,0.9996846861769466,0.017757078111373857,"[1.0000086264813859, 0.9998357425890122, 1.0002196330323903, 0.9998387504318403, 1.0004611943579267, 0.9985202610883941, 0.9875566278085123, 0.995296045516511, 1.0694785297672837, 0.9329347073750469, 0.9455160324579532, 0.9544682260174367]",-0.006357897383542677
AR-S4U,4,2,PERM,1,0.6187186846794218,0.6166384066417308,0.6191620089752513,[0.9804333592422035],-0.004635779347963266
AR-S4U,4,2,PERM,2,0.3993616833677218,0.839961463270864,0.40004816801122345,"[0.989862414165706, 1.0261008962664904]",-0.004744339152019817
AR-S4U,4,2,PERM,3,0.2553069215232104,0.9342695932355058,0.25637941954161253,"[0.9965687992929884, 0.9958505022160454, 0.9936864038800006]",-0.004752359914319081
AR-S4U,4,2,PERM,4,0.11999105576898737,0.9850533639486082,0.12225643562361758,"[0.9989855539014618, 1.0009749546470041, 0.9994445221468585, 1.0260181355855318]",-0.004767013402560534
AR-S4U,4,2,PERM,5,0.0553063283725371,0.9963924274551136,0.0600630713907174,"[0.9995634077597002, 0.9989093698972455, 0.996728771928401, 1.001245646857397, 1.0312551309469995]",-0.004752058416127562
AR-S4U,4,2,PERM,6,0.020205268232682143,0.9990429645488098,0.030935989578323594,"[1.0004233685568769, 0.9991694919819678, 1.0001460507238544, 0.9973006266704953, 0.9910231291677566, 0.9931882917260575]",-0.004752025985911642
AR-S4U,4,2,PERM,7,0.011691285979010391,0.9993145312453214,0.02618145822292022,"[1.000035487041102, 0.9998756037254617, 0.9993998406708186, 0.9999002032441668, 0.9932542516271432, 0.9929540912595896, 0.9901199311964952]",-0.004752040338900511
AR-S4U,4,2,PERM,8,0.008852880634049433,0.9993728439176438,0.025043084521604746,"[1.0000275810657404, 0.9998498534166661, 0.9994569877109041, 1.0001677592735743, 0.9955474349495959, 0.9918362763023265, 0.9911425270277351, 0.9766267785006101]",-0.004751146645538198
AR-S4U,4,2,PERM,9,0.007904713926983132,0.999388732910897,0.024723816232591456,"[1.0000040079345232, 1.0002088028683562, 0.9996840186964738, 0.999828706483387, 0.9974525097562482, 0.9962070256753072, 0.9939207243951711, 0.9840736431178677, 0.946870501631368]",-0.0047511912926825614
AR-S4U,4,2,PERM,10,0.00766415739497693,0.9993924781045895,0.024647959254479695,"[0.9999964877127459, 1.0002331794550445, 0.9998566963288461, 0.9999772762779332, 0.9977458760044597, 0.9975320803969642, 0.9950560057285647, 0.9800481556328481, 0.9531876786300296, 0.9151228685651515]",-0.004751289874259481
AR-S4U,4,2,PERM,11,0.006774188674468461,0.9994053277809672,0.024385902054933472,"[1.0000029415212492, 1.0001445694628768, 0.9997366574967921, 0.9997819974967465, 0.9990174494922457, 0.9994291459610378, 0.9927921268847606, 0.9920956850893755, 0.9841193713543245, 0.9805822439916502, 0.9321915010319712]",-0.00475124783759709
AR-S4U,4,2,PERM,12,0.006256024448525135,0.999412079571264,0.024247070518643197,"[1.000021982934604, 1.0002218817718684, 0.9998567769817939, 0.999836185615109, 0.9991959374333885, 0.9988490293437742, 0.9911175527336568, 0.9866659964980343, 0.9872381642158927, 0.97337317972828, 0.9485942383391396, 0.9621638254777243]",-0.0047509985960162825
